	Epoch			Reward
Episode:	699	Avereged	reward:	19.9
Episode:	700	Avereged	reward:	19.8
Episode:	701	Avereged	reward:	20.27
Episode:	702	Avereged	reward:	20.53
Episode:	703	Avereged	reward:	20.67
Episode:	704	Avereged	reward:	19.87
Episode:	705	Avereged	reward:	19.8
Episode:	706	Avereged	reward:	19.63
Episode:	707	Avereged	reward:	19.43
Episode:	708	Avereged	reward:	19.8
Episode:	709	Avereged	reward:	19.93
Episode:	710	Avereged	reward:	19.77
Episode:	711	Avereged	reward:	19.6
Episode:	712	Avereged	reward:	19.8
Episode:	713	Avereged	reward:	19.63
Episode:	714	Avereged	reward:	20.07
Episode:	715	Avereged	reward:	20.2
Episode:	716	Avereged	reward:	20.6
Episode:	717	Avereged	reward:	20.5
Episode:	718	Avereged	reward:	20.5
Episode:	719	Avereged	reward:	20.57
Episode:	720	Avereged	reward:	20.53
Episode:	721	Avereged	reward:	21.03
Episode:	722	Avereged	reward:	21.03
Episode:	723	Avereged	reward:	21.03
Episode:	724	Avereged	reward:	20.77
Episode:	725	Avereged	reward:	21.07
Episode:	726	Avereged	reward:	21.2
Episode:	727	Avereged	reward:	21.07
Episode:	728	Avereged	reward:	21.3
Episode:	729	Avereged	reward:	21.27
Episode:	730	Avereged	reward:	21.3
Episode:	731	Avereged	reward:	21.1
Episode:	732	Avereged	reward:	20.8
Episode:	733	Avereged	reward:	20.7
Episode:	734	Avereged	reward:	20.7
Episode:	735	Avereged	reward:	20.57
Episode:	736	Avereged	reward:	20.73
Episode:	737	Avereged	reward:	20.77
Episode:	738	Avereged	reward:	20.7
Episode:	739	Avereged	reward:	20.47
Episode:	740	Avereged	reward:	20.6
Episode:	741	Avereged	reward:	20.5
Episode:	742	Avereged	reward:	20.47
Episode:	743	Avereged	reward:	20.47
Episode:	744	Avereged	reward:	20.3
Episode:	745	Avereged	reward:	20.07
Episode:	746	Avereged	reward:	19.77
Episode:	747	Avereged	reward:	19.7
Episode:	748	Avereged	reward:	19.47
Episode:	749	Avereged	reward:	19.07
Episode:	750	Avereged	reward:	19.07
Episode:	751	Avereged	reward:	18.73
Episode:	752	Avereged	reward:	18.3
Episode:	753	Avereged	reward:	18.53
Episode:	754	Avereged	reward:	18.83
Episode:	755	Avereged	reward:	19.07
Episode:	756	Avereged	reward:	18.93
Episode:	757	Avereged	reward:	19.37
Episode:	758	Avereged	reward:	19.57
Episode:	759	Avereged	reward:	19.6
Episode:	760	Avereged	reward:	19.57
Episode:	761	Avereged	reward:	19.67
Episode:	762	Avereged	reward:	19.57
Episode:	763	Avereged	reward:	19.8
Episode:	764	Avereged	reward:	19.4
Episode:	765	Avereged	reward:	19.63
Episode:	766	Avereged	reward:	19.2
Episode:	767	Avereged	reward:	19.23
Episode:	768	Avereged	reward:	18.77
Episode:	769	Avereged	reward:	18.5
Episode:	770	Avereged	reward:	18.1
Episode:	771	Avereged	reward:	18.1
Episode:	772	Avereged	reward:	17.87
Episode:	773	Avereged	reward:	18.33
Episode:	774	Avereged	reward:	18.07
Episode:	775	Avereged	reward:	18.37
Episode:	776	Avereged	reward:	18.53
Episode:	777	Avereged	reward:	18.87
Episode:	778	Avereged	reward:	19
Episode:	779	Avereged	reward:	19.6
Episode:	780	Avereged	reward:	19.87
Episode:	781	Avereged	reward:	20.1
Episode:	782	Avereged	reward:	20.37
Episode:	783	Avereged	reward:	20.13
Episode:	784	Avereged	reward:	20.07
Episode:	785	Avereged	reward:	19.6
Episode:	786	Avereged	reward:	20
Episode:	787	Avereged	reward:	19.43
Episode:	788	Avereged	reward:	19.43
Episode:	789	Avereged	reward:	19.2
Episode:	790	Avereged	reward:	19.33
Episode:	791	Avereged	reward:	19.3
Episode:	792	Avereged	reward:	19.43
Episode:	793	Avereged	reward:	19.3
Episode:	794	Avereged	reward:	19.57
Episode:	795	Avereged	reward:	19.33
Episode:	796	Avereged	reward:	19.7
Episode:	797	Avereged	reward:	19.73
Episode:	798	Avereged	reward:	20.2
Episode:	799	Avereged	reward:	20.47
Episode:	800	Avereged	reward:	20.33
Episode:	801	Avereged	reward:	20.67
Episode:	802	Avereged	reward:	20.8
Episode:	803	Avereged	reward:	20.63
Episode:	804	Avereged	reward:	21
Episode:	805	Avereged	reward:	21.17
Episode:	806	Avereged	reward:	21
Episode:	807	Avereged	reward:	20.93
Episode:	808	Avereged	reward:	20.47
Episode:	809	Avereged	reward:	20.23
Episode:	810	Avereged	reward:	20.1
Episode:	811	Avereged	reward:	20.03
Episode:	812	Avereged	reward:	20.1
Episode:	813	Avereged	reward:	20.53
Episode:	814	Avereged	reward:	20.47
Episode:	815	Avereged	reward:	20.73
Episode:	816	Avereged	reward:	20.83
Episode:	817	Avereged	reward:	21.4
Episode:	818	Avereged	reward:	21.2
Episode:	819	Avereged	reward:	21.43
Episode:	820	Avereged	reward:	21.67
Episode:	821	Avereged	reward:	21.5
Episode:	822	Avereged	reward:	21.37
Episode:	823	Avereged	reward:	21.7
Episode:	824	Avereged	reward:	21.7
Episode:	825	Avereged	reward:	22.07
Episode:	826	Avereged	reward:	21.83
Episode:	827	Avereged	reward:	22.23
Episode:	828	Avereged	reward:	22
Episode:	829	Avereged	reward:	21.77
Episode:	830	Avereged	reward:	22.27
Episode:	831	Avereged	reward:	22.03
Episode:	832	Avereged	reward:	22.07
Episode:	833	Avereged	reward:	21.67
Episode:	834	Avereged	reward:	21.17
Episode:	835	Avereged	reward:	21
Episode:	836	Avereged	reward:	21.03
Episode:	837	Avereged	reward:	20.8
Episode:	838	Avereged	reward:	20.77
Episode:	839	Avereged	reward:	20.87
Episode:	840	Avereged	reward:	21
Episode:	841	Avereged	reward:	21.1
Episode:	842	Avereged	reward:	20.83
Episode:	843	Avereged	reward:	20.57
Episode:	844	Avereged	reward:	20.83
Episode:	845	Avereged	reward:	20.6
Episode:	846	Avereged	reward:	20.17
Episode:	847	Avereged	reward:	20.03
Episode:	848	Avereged	reward:	19.87
Episode:	849	Avereged	reward:	19.93
Episode:	850	Avereged	reward:	19.57
Episode:	851	Avereged	reward:	19.83
Episode:	852	Avereged	reward:	20
Episode:	853	Avereged	reward:	19.8
Episode:	854	Avereged	reward:	19.8
Episode:	855	Avereged	reward:	19.4
Episode:	856	Avereged	reward:	19.43
Episode:	857	Avereged	reward:	19.27
Episode:	858	Avereged	reward:	19.2
Episode:	859	Avereged	reward:	19.6
Episode:	860	Avereged	reward:	19.23
Episode:	861	Avereged	reward:	19.5
Episode:	862	Avereged	reward:	19.17
Episode:	863	Avereged	reward:	19.73
Episode:	864	Avereged	reward:	20.03
Episode:	865	Avereged	reward:	19.67
Episode:	866	Avereged	reward:	19.87
Episode:	867	Avereged	reward:	19.93
Episode:	868	Avereged	reward:	20.6
Episode:	869	Avereged	reward:	20.73
Episode:	870	Avereged	reward:	20.47
Episode:	871	Avereged	reward:	20.57
Episode:	872	Avereged	reward:	20.77
Episode:	873	Avereged	reward:	21.13
Episode:	874	Avereged	reward:	20.83
Episode:	875	Avereged	reward:	21.23
Episode:	876	Avereged	reward:	21.4
Episode:	877	Avereged	reward:	21.53
Episode:	878	Avereged	reward:	21.67
Episode:	879	Avereged	reward:	21.63
Episode:	880	Avereged	reward:	21.8
Episode:	881	Avereged	reward:	21.63
Episode:	882	Avereged	reward:	21.7
Episode:	883	Avereged	reward:	22
Episode:	884	Avereged	reward:	22.03
Episode:	885	Avereged	reward:	22.07
Episode:	886	Avereged	reward:	22.27
Episode:	887	Avereged	reward:	22.27
Episode:	888	Avereged	reward:	22.4
Episode:	889	Avereged	reward:	22.33
Episode:	890	Avereged	reward:	22.47
Episode:	891	Avereged	reward:	21.87
Episode:	892	Avereged	reward:	22.17
Episode:	893	Avereged	reward:	21.7
Episode:	894	Avereged	reward:	21.9
Episode:	895	Avereged	reward:	21.83
Episode:	896	Avereged	reward:	21.43
Episode:	897	Avereged	reward:	21.8
Episode:	898	Avereged	reward:	21.67
Episode:	899	Avereged	reward:	21.5
Episode:	900	Avereged	reward:	21.33
Episode:	901	Avereged	reward:	21.2
Episode:	902	Avereged	reward:	20.83
Episode:	903	Avereged	reward:	20.73
Episode:	904	Avereged	reward:	20.9
Episode:	905	Avereged	reward:	20.63
Episode:	906	Avereged	reward:	20.23
Episode:	907	Avereged	reward:	19.87
Episode:	908	Avereged	reward:	19.97
Episode:	909	Avereged	reward:	20
Episode:	910	Avereged	reward:	19.73
Episode:	911	Avereged	reward:	19.7
Episode:	912	Avereged	reward:	19.5
Episode:	913	Avereged	reward:	19.23
Episode:	914	Avereged	reward:	19.5
Episode:	915	Avereged	reward:	19.77
Episode:	916	Avereged	reward:	19.43
Episode:	917	Avereged	reward:	19.23
Episode:	918	Avereged	reward:	19.2
Episode:	919	Avereged	reward:	19.37
Episode:	920	Avereged	reward:	19.27
Episode:	921	Avereged	reward:	19.73
Episode:	922	Avereged	reward:	19.23
Episode:	923	Avereged	reward:	19.13
Episode:	924	Avereged	reward:	19.2
Episode:	925	Avereged	reward:	19.37
Episode:	926	Avereged	reward:	19.83
Episode:	927	Avereged	reward:	19.8
Episode:	928	Avereged	reward:	19.5
Episode:	929	Avereged	reward:	19.77
Episode:	930	Avereged	reward:	20.07
Episode:	931	Avereged	reward:	19.87
Episode:	932	Avereged	reward:	20.13
Episode:	933	Avereged	reward:	19.93
Episode:	934	Avereged	reward:	19.67
Episode:	935	Avereged	reward:	19.9
Episode:	936	Avereged	reward:	20.47
Episode:	937	Avereged	reward:	20.53
Episode:	938	Avereged	reward:	20.6
Episode:	939	Avereged	reward:	20.83
Episode:	940	Avereged	reward:	20.77
Episode:	941	Avereged	reward:	21
Episode:	942	Avereged	reward:	21.23
Episode:	943	Avereged	reward:	21.5
Episode:	944	Avereged	reward:	21.4
Episode:	945	Avereged	reward:	21.17
Episode:	946	Avereged	reward:	21.1
Episode:	947	Avereged	reward:	21.47
Episode:	948	Avereged	reward:	21.5
Episode:	949	Avereged	reward:	21
Episode:	950	Avereged	reward:	21
Episode:	951	Avereged	reward:	20.77
Episode:	952	Avereged	reward:	20.77
Episode:	953	Avereged	reward:	21.33
Episode:	954	Avereged	reward:	21.33
Episode:	955	Avereged	reward:	21.13
Episode:	956	Avereged	reward:	20.87
Episode:	957	Avereged	reward:	20.3
Episode:	958	Avereged	reward:	20.7
Episode:	959	Avereged	reward:	20.67
Episode:	960	Avereged	reward:	20.7
Episode:	961	Avereged	reward:	20.93
Episode:	962	Avereged	reward:	20.97
Episode:	963	Avereged	reward:	20.97
Episode:	964	Avereged	reward:	21.1
Episode:	965	Avereged	reward:	21
Episode:	966	Avereged	reward:	20.67
Episode:	967	Avereged	reward:	20.93
Episode:	968	Avereged	reward:	20.57
Episode:	969	Avereged	reward:	20.47
Episode:	970	Avereged	reward:	20.43
Episode:	971	Avereged	reward:	20.33
Episode:	972	Avereged	reward:	20.4
Episode:	973	Avereged	reward:	20
Episode:	974	Avereged	reward:	19.9
Episode:	975	Avereged	reward:	20.1
Episode:	976	Avereged	reward:	20.5
Episode:	977	Avereged	reward:	20.17
Episode:	978	Avereged	reward:	20.17
Episode:	979	Avereged	reward:	20.4
Episode:	980	Avereged	reward:	20.57
Episode:	981	Avereged	reward:	20.77
Episode:	982	Avereged	reward:	21.23
Episode:	983	Avereged	reward:	20.87
Episode:	984	Avereged	reward:	20.87
Episode:	985	Avereged	reward:	21.33
Episode:	986	Avereged	reward:	21.43
Episode:	987	Avereged	reward:	21.67
Episode:	988	Avereged	reward:	21.67
Episode:	989	Avereged	reward:	21.6
Episode:	990	Avereged	reward:	21.5
Episode:	991	Avereged	reward:	21.53
Episode:	992	Avereged	reward:	21.43
Episode:	993	Avereged	reward:	21.43
Episode:	994	Avereged	reward:	21.67
Episode:	995	Avereged	reward:	21.87
Episode:	996	Avereged	reward:	21.53
Episode:	997	Avereged	reward:	21.5
Episode:	998	Avereged	reward:	21.53
Episode:	999	Avereged	reward:	21.1
Episode:	1000	Avereged	reward:	21.3
Episode:	1001	Avereged	reward:	20.9
Episode:	1002	Avereged	reward:	20.97
Episode:	1003	Avereged	reward:	21.23
Episode:	1004	Avereged	reward:	21.37
Episode:	1005	Avereged	reward:	21.6
Episode:	1006	Avereged	reward:	21.67
Episode:	1007	Avereged	reward:	21.57
Episode:	1008	Avereged	reward:	21.53
Episode:	1009	Avereged	reward:	21.4
Episode:	1010	Avereged	reward:	21.63
Episode:	1011	Avereged	reward:	21.63
Episode:	1012	Avereged	reward:	21.77
Episode:	1013	Avereged	reward:	22.1
Episode:	1014	Avereged	reward:	22.1
Episode:	1015	Avereged	reward:	21.87
Episode:	1016	Avereged	reward:	21.9
Episode:	1017	Avereged	reward:	21.9
Episode:	1018	Avereged	reward:	21.83
Episode:	1019	Avereged	reward:	21.47
Episode:	1020	Avereged	reward:	21.37
Episode:	1021	Avereged	reward:	21.4
Episode:	1022	Avereged	reward:	21.57
Episode:	1023	Avereged	reward:	21.87
Episode:	1024	Avereged	reward:	21.83
Episode:	1025	Avereged	reward:	21.83
Episode:	1026	Avereged	reward:	22.43
Episode:	1027	Avereged	reward:	22.47
Episode:	1028	Avereged	reward:	22.87
Episode:	1029	Avereged	reward:	22.83
Episode:	1030	Avereged	reward:	22.93
Episode:	1031	Avereged	reward:	22.87
Episode:	1032	Avereged	reward:	22.67
Episode:	1033	Avereged	reward:	22.5
Episode:	1034	Avereged	reward:	22.13
Episode:	1035	Avereged	reward:	22.13
Episode:	1036	Avereged	reward:	21.53
Episode:	1037	Avereged	reward:	21.7
Episode:	1038	Avereged	reward:	21.87
Episode:	1039	Avereged	reward:	22.27
Episode:	1040	Avereged	reward:	21.87
Episode:	1041	Avereged	reward:	21.57
Episode:	1042	Avereged	reward:	21.17
Episode:	1043	Avereged	reward:	21.2
Episode:	1044	Avereged	reward:	21.2
Episode:	1045	Avereged	reward:	21.43
Episode:	1046	Avereged	reward:	21.57
Episode:	1047	Avereged	reward:	21.7
Episode:	1048	Avereged	reward:	21.5
Episode:	1049	Avereged	reward:	21.97
Episode:	1050	Avereged	reward:	22.4
Episode:	1051	Avereged	reward:	21.97
Episode:	1052	Avereged	reward:	21.7
Episode:	1053	Avereged	reward:	21.87
Episode:	1054	Avereged	reward:	21.67
Episode:	1055	Avereged	reward:	21.53
Episode:	1056	Avereged	reward:	21.47
Episode:	1057	Avereged	reward:	21.2
Episode:	1058	Avereged	reward:	20.97
Episode:	1059	Avereged	reward:	21.3
Episode:	1060	Avereged	reward:	21.3
Episode:	1061	Avereged	reward:	21.87
Episode:	1062	Avereged	reward:	21.93
Episode:	1063	Avereged	reward:	21.87
Episode:	1064	Avereged	reward:	22.1
Episode:	1065	Avereged	reward:	22.03
Episode:	1066	Avereged	reward:	22.57
Episode:	1067	Avereged	reward:	22.43
Episode:	1068	Avereged	reward:	22.4
Episode:	1069	Avereged	reward:	22.2
Episode:	1070	Avereged	reward:	22.47
Episode:	1071	Avereged	reward:	22.63
Episode:	1072	Avereged	reward:	23.03
Episode:	1073	Avereged	reward:	23.33
Episode:	1074	Avereged	reward:	23.33
Episode:	1075	Avereged	reward:	22.9
Episode:	1076	Avereged	reward:	22.9
Episode:	1077	Avereged	reward:	23.13
Episode:	1078	Avereged	reward:	23.23
Episode:	1079	Avereged	reward:	23.03
Episode:	1080	Avereged	reward:	22.6
Episode:	1081	Avereged	reward:	22.73
Episode:	1082	Avereged	reward:	23
Episode:	1083	Avereged	reward:	22.3
Episode:	1084	Avereged	reward:	22.57
Episode:	1085	Avereged	reward:	22.43
Episode:	1086	Avereged	reward:	22.4
Episode:	1087	Avereged	reward:	22.47
Episode:	1088	Avereged	reward:	22.1
Episode:	1089	Avereged	reward:	22.17
Episode:	1090	Avereged	reward:	22.3
Episode:	1091	Avereged	reward:	21.97
Episode:	1092	Avereged	reward:	21.73
Episode:	1093	Avereged	reward:	22.1
Episode:	1094	Avereged	reward:	21.97
Episode:	1095	Avereged	reward:	21.57
Episode:	1096	Avereged	reward:	21.4
Episode:	1097	Avereged	reward:	21.67
Episode:	1098	Avereged	reward:	21.77
Episode:	1099	Avereged	reward:	21.97
Episode:	1100	Avereged	reward:	22.1
Episode:	1101	Avereged	reward:	22.17
Episode:	1102	Avereged	reward:	21.63
Episode:	1103	Avereged	reward:	20.87
Episode:	1104	Avereged	reward:	20.37
Episode:	1105	Avereged	reward:	20.63
Episode:	1106	Avereged	reward:	20.13
Episode:	1107	Avereged	reward:	19.97
Episode:	1108	Avereged	reward:	20.17
Episode:	1109	Avereged	reward:	20.37
Episode:	1110	Avereged	reward:	20.5
Episode:	1111	Avereged	reward:	20.3
Episode:	1112	Avereged	reward:	20.1
Episode:	1113	Avereged	reward:	20.2
Episode:	1114	Avereged	reward:	19.93
Episode:	1115	Avereged	reward:	20
Episode:	1116	Avereged	reward:	20
Episode:	1117	Avereged	reward:	19.97
Episode:	1118	Avereged	reward:	19.97
Episode:	1119	Avereged	reward:	19.9
Episode:	1120	Avereged	reward:	19.47
Episode:	1121	Avereged	reward:	19.47
Episode:	1122	Avereged	reward:	19.6
Episode:	1123	Avereged	reward:	19.6
Episode:	1124	Avereged	reward:	19.43
Episode:	1125	Avereged	reward:	19.67
Episode:	1126	Avereged	reward:	19.9
Episode:	1127	Avereged	reward:	19.83
Episode:	1128	Avereged	reward:	19.87
Episode:	1129	Avereged	reward:	19.63
Episode:	1130	Avereged	reward:	19.23
Episode:	1131	Avereged	reward:	19.03
Episode:	1132	Avereged	reward:	19.37
Episode:	1133	Avereged	reward:	19.63
Episode:	1134	Avereged	reward:	19.9
Episode:	1135	Avereged	reward:	19.7
Episode:	1136	Avereged	reward:	20.17
Episode:	1137	Avereged	reward:	20.07
Episode:	1138	Avereged	reward:	19.53
Episode:	1139	Avereged	reward:	19.13
Episode:	1140	Avereged	reward:	19
Episode:	1141	Avereged	reward:	19.37
Episode:	1142	Avereged	reward:	19.53
Episode:	1143	Avereged	reward:	19.8
Episode:	1144	Avereged	reward:	20.07
Episode:	1145	Avereged	reward:	19.87
Episode:	1146	Avereged	reward:	19.63
Episode:	1147	Avereged	reward:	19.67
Episode:	1148	Avereged	reward:	20.27
Episode:	1149	Avereged	reward:	20.5
Episode:	1150	Avereged	reward:	21.07
Episode:	1151	Avereged	reward:	21.27
Episode:	1152	Avereged	reward:	21
Episode:	1153	Avereged	reward:	20.73
Episode:	1154	Avereged	reward:	21
Episode:	1155	Avereged	reward:	20.7
Episode:	1156	Avereged	reward:	20.73
Episode:	1157	Avereged	reward:	20.7
Episode:	1158	Avereged	reward:	20.33
Episode:	1159	Avereged	reward:	20.2
Episode:	1160	Avereged	reward:	20.27
Episode:	1161	Avereged	reward:	20.53
Episode:	1162	Avereged	reward:	20.67
Episode:	1163	Avereged	reward:	20.47
Episode:	1164	Avereged	reward:	20.63
Episode:	1165	Avereged	reward:	20.67
Episode:	1166	Avereged	reward:	20.2
Episode:	1167	Avereged	reward:	20.47
Episode:	1168	Avereged	reward:	21.03
Episode:	1169	Avereged	reward:	20.83
Episode:	1170	Avereged	reward:	20.83
Episode:	1171	Avereged	reward:	20.8
Episode:	1172	Avereged	reward:	20.77
Episode:	1173	Avereged	reward:	20.77
Episode:	1174	Avereged	reward:	20.23
Episode:	1175	Avereged	reward:	20.5
Episode:	1176	Avereged	reward:	20.87
Episode:	1177	Avereged	reward:	21.27
Episode:	1178	Avereged	reward:	21.13
Episode:	1179	Avereged	reward:	20.87
Episode:	1180	Avereged	reward:	21.43
Episode:	1181	Avereged	reward:	21.07
Episode:	1182	Avereged	reward:	21.5
Episode:	1183	Avereged	reward:	21.33
Episode:	1184	Avereged	reward:	21.07
Episode:	1185	Avereged	reward:	21.2
Episode:	1186	Avereged	reward:	21
Episode:	1187	Avereged	reward:	20.83
Episode:	1188	Avereged	reward:	20.8
Episode:	1189	Avereged	reward:	21.17
Episode:	1190	Avereged	reward:	21.43
Episode:	1191	Avereged	reward:	21.37
Episode:	1192	Avereged	reward:	21.2
Episode:	1193	Avereged	reward:	21.27
Episode:	1194	Avereged	reward:	21.23
Episode:	1195	Avereged	reward:	20.87
Episode:	1196	Avereged	reward:	21.23
Episode:	1197	Avereged	reward:	21.17
Episode:	1198	Avereged	reward:	20.63
Episode:	1199	Avereged	reward:	20.83
Episode:	1200	Avereged	reward:	21.17
Episode:	1201	Avereged	reward:	21.17
Episode:	1202	Avereged	reward:	21.2
Episode:	1203	Avereged	reward:	21.37
Episode:	1204	Avereged	reward:	21.63
Episode:	1205	Avereged	reward:	21.17
Episode:	1206	Avereged	reward:	21.1
Episode:	1207	Avereged	reward:	20.43
Episode:	1208	Avereged	reward:	20.57
Episode:	1209	Avereged	reward:	20.4
Episode:	1210	Avereged	reward:	19.83
Episode:	1211	Avereged	reward:	20.27
Episode:	1212	Avereged	reward:	19.93
Episode:	1213	Avereged	reward:	19.83
Episode:	1214	Avereged	reward:	20.13
Episode:	1215	Avereged	reward:	20.27
Episode:	1216	Avereged	reward:	20.43
Episode:	1217	Avereged	reward:	20.2
Episode:	1218	Avereged	reward:	20.43
Episode:	1219	Avereged	reward:	20.37
Episode:	1220	Avereged	reward:	19.93
Episode:	1221	Avereged	reward:	19.77
Episode:	1222	Avereged	reward:	20
Episode:	1223	Avereged	reward:	20.17
Episode:	1224	Avereged	reward:	19.8
Episode:	1225	Avereged	reward:	20.4
